YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR,T2M,T2MDEW,T2MWET,TS,PS,WS10M,WD10M,WS50M,WD50M
2008,10,10,3.6,42.62,0,8.22,-4.24,1.99,7.95,76.3,2.54,181.12,3.04,180.06
2008,10,11,5.25,78,8.51,4.28,0.42,2.35,4.41,76.43,1.62,182.19,2.02,182.94
2008,10,12,5,76.69,0,4.26,0.05,2.15,5.23,76.62,1.81,169,2.14,171.19
2008,10,13,4.94,82.62,6.34,2.77,-0.31,1.23,3.27,76.3,2.76,178.62,3.34,168.56
2008,10,14,4.33,75.38,0.55,2.68,-1.92,0.38,3.07,76.4,1.59,175.38,1.8,172.62
2008,10,15,4.09,75.12,0.05,1.5,-2.68,-0.59,1.58,76.49,1.59,212.56,1.86,214
2008,10,16,3.6,62.38,0.01,3.11,-4.44,-0.67,2.8,76.52,1.95,174.94,2.28,171.5
2008,10,17,2.75,41,0,5.82,-7.94,-1.06,4.49,76.19,2.63,186.12,3.15,183.75
2008,10,18,3.17,45.19,0.07,6.11,-6.44,-0.17,5.27,76.15,2.74,194.38,3.36,194
2008,10,19,5.07,91.19,4.99,1.4,0.12,0.76,1.59,76.25,2.36,218.75,3.07,221.06
2008,10,20,3.36,62.56,0.09,2.08,-5.49,-1.7,1.24,76.49,2.04,229.69,2.45,228.56
2008,10,21,2.14,36.25,0,3.65,-10.59,-3.47,1.85,76.21,2.64,184.75,3.2,183.25
2008,10,22,3.17,50.19,0,4.07,-6.24,-1.09,3.87,76.28,2.56,208.06,3.41,207.25
2008,10,23,4.15,63.31,0,4.58,-2.5,1.05,4.24,76.35,1.83,168.94,2.19,166.31
2008,10,24,4.21,78.38,7.87,1.22,-2.42,-0.6,1.61,76.24,1.91,206.62,2.11,205.25
2008,10,25,3.42,82.38,0.91,-2.02,-4.88,-3.45,-2.26,76.33,1.69,161.19,1.95,172.62
2008,10,26,2.38,58.38,0.07,-1.13,-9.4,-5.26,-2.42,76.33,1.56,199.06,1.95,206.31
2008,10,27,2.69,43.06,0,3.44,-8.1,-2.33,0.72,75.8,2.07,206.31,2.54,205.88
2008,10,28,3.54,63.5,0.02,1.73,-4.96,-1.62,1.45,75.77,1.94,157.81,2.12,159.69
2008,10,29,3.54,64.06,0.39,1.8,-4.67,-1.43,0.75,75.89,1.74,177.31,1.95,180.25
2008,10,30,3.23,64.19,0,0.38,-5.65,-2.63,-0.85,76.2,1.4,186.88,1.55,182.69
2008,10,31,2.69,50.81,0,1.64,-7.78,-3.07,0.14,76.38,1.71,187.44,1.89,185.5
2008,11,1,2.81,57.75,0.2,0.34,-7.54,-3.6,-0.89,76.25,1.59,212.94,1.73,214
2008,11,2,3.42,82.12,2.27,-2.02,-4.97,-3.5,-1.14,76.42,2.41,267.69,2.52,268.81
2008,11,3,2.93,80.81,0.82,-3.69,-6.76,-5.23,-3.7,76.61,2.17,199.44,2.49,183.38
2008,11,4,2.08,45.12,0,0.3,-10.99,-5.35,-1.84,76.51,2,172.19,2.51,169.31
2008,11,5,2.99,57.56,0.01,0.75,-7.05,-3.15,-0.8,76.2,1.66,164.19,2.35,159.19
2008,11,6,4.7,84.88,0.71,1.33,-1.02,0.15,0.88,76.12,1.56,137.81,2.03,136.31
2008,11,7,5.49,89.81,1.99,2.77,1.17,1.97,2.11,76.02,1.73,159.69,2.18,146.12
2008,11,8,4.94,87.81,10.2,1.64,-0.33,0.65,0.82,76.1,1.13,156.56,1.45,170.5
2008,11,9,3.3,87.56,7.5,-3.46,-5.56,-4.51,-3.82,76.42,1.34,130.69,1.47,132.5
2008,11,10,3.05,86.56,2.54,-4.04,-6.32,-5.18,-5.1,76.43,2.01,187.81,2.3,201.56
2008,11,11,2.44,84.44,0.02,-6.3,-8.92,-7.61,-7.06,76.51,1.69,121.75,1.88,120.19
2008,11,12,2.62,77.44,0,-4.76,-8.33,-6.54,-6.25,76.19,1.8,170.31,1.99,156.5
2008,11,13,2.62,78.12,0,-4.52,-8.16,-6.34,-6.35,75.95,1.13,190.5,1.2,178.38
2008,11,14,2.99,82.12,0,-3.8,-6.72,-5.26,-4.84,75.98,1,197.06,1.08,196.75
2008,11,15,3.05,82.5,0,-3.69,-6.56,-5.13,-5.67,75.99,1.38,203,1.49,206.44
2008,11,16,2.26,67.56,0,-4.79,-10.15,-7.47,-7.26,76.03,2.05,175.88,2.43,173.75
2008,11,17,2.14,65.25,0,-4.97,-10.81,-7.88,-6.63,75.88,2.38,166.19,3.17,151.81
2008,11,18,2.26,62.56,0,-3.47,-9.91,-6.69,-4.95,75.95,2.1,151.38,2.66,148.88
2008,11,19,2.2,61.31,0,-3.83,-10.43,-7.13,-4.4,75.93,2.24,198.38,2.83,198.94
2008,11,20,2.5,75.06,0,-4.7,-8.77,-6.74,-5.61,76.23,1.45,179.69,1.86,176.06
2008,11,21,1.89,52.12,0,-3.3,-12.13,-7.71,-5.21,76.04,2.2,147.06,2.93,145.81
2008,11,22,3.42,73.06,0,-0.85,-5.11,-2.98,-2.42,76,1.73,114.69,2.34,113.81
2008,11,23,3.72,82.44,0,-1.13,-3.89,-2.51,-3.12,76.32,1.31,143.81,1.79,142.12
2008,11,24,2.56,59.06,0,-1.15,-8.67,-4.91,-3.73,76.3,2.29,162.25,2.91,145.81
2008,11,25,2.81,61.25,0,-1.06,-7.56,-4.31,-2.1,76.2,3.33,119,4.01,119.06
2008,11,26,2.81,60.56,0,-0.7,-7.46,-4.08,-2.2,76.34,2.72,143.94,3.41,142.38
2008,11,27,2.93,59.31,0,0.23,-7.04,-3.41,-1.64,76.29,2.36,168.56,3.09,167.94
2008,11,28,2.75,51,0,1.93,-7.6,-2.84,-0.6,76.38,2.36,153.88,3.12,153.44
2008,11,29,3.42,62.56,0,1.69,-5.03,-1.67,-0.44,76.63,1.55,160.94,1.94,159.56
2008,11,30,4.15,80.06,0,0.78,-2.51,-0.87,-0.29,76.65,1.93,159.19,2.48,167.19
2008,12,1,3.36,65.62,0,0.73,-5.27,-2.27,-0.88,76.35,1.87,181.12,2.33,182.44
2008,12,2,3.17,68.31,0,-0.56,-5.89,-3.22,-2.38,76.28,1.74,191.44,2.16,192.38
2008,12,3,2.44,51.12,0,0.18,-8.99,-4.41,-1.83,76.23,2.45,128,3.03,142.94
2008,12,4,2.5,51.81,0,0.03,-8.85,-4.41,-1.85,76.31,2.11,160.5,2.66,160.06
2008,12,5,2.56,53,0,-0.23,-8.74,-4.49,-2.6,76.55,1.7,160.81,1.98,160.25
2008,12,6,2.99,63.19,0,-0.31,-6.6,-3.45,-2.07,76.71,1.7,167.25,2.02,165.44
2008,12,7,2.2,51,0,-1.17,-10.37,-5.77,-2.55,76.16,4.09,123,5.54,122.56
2008,12,8,2.2,45.62,0,0.01,-10.3,-5.15,-1.44,75.71,1.95,198.12,2.59,196.81
2008,12,9,2.93,71.38,0,-2.38,-7.09,-4.74,-3.55,76,1.11,223.5,1.4,222.88
2008,12,10,2.99,70.75,0,-1.81,-6.81,-4.31,-3.38,76.03,1.6,215.56,1.82,217.12
2008,12,11,3.11,80.5,0.01,-2.94,-6.22,-4.58,-3.99,76.28,1.38,220.88,1.62,220.19
2008,12,12,1.83,56.06,0,-4.02,-12.57,-8.3,-6.12,76.12,2.27,162.56,2.84,160.62
2008,12,13,1.59,42.94,0,-3.06,-14.15,-8.61,-5.06,75.85,2.49,129.12,3.14,130.12
2008,12,14,1.89,49.5,0,-2.71,-11.95,-7.33,-4.11,75.76,1.95,149.31,2.48,147.31
2008,12,15,2.38,63,0,-3.14,-9.35,-6.24,-4.22,75.74,2.25,96.94,2.87,98.44
2008,12,16,2.14,52.5,0,-2.24,-10.88,-6.56,-3.46,75.51,2.45,148.44,3.18,147.62
2008,12,17,2.14,56.62,0.04,-2.75,-10.72,-6.74,-4.1,75.61,2.12,193.25,2.63,193.06
2008,12,18,2.81,84.12,1.54,-4.82,-7.56,-6.19,-4.88,75.95,1.38,140.88,1.68,125.81
2008,12,19,2.81,79.44,0.11,-4.13,-7.55,-5.84,-4.36,75.86,1.3,165.5,1.45,181.75
2008,12,20,2.5,85.5,0.76,-6.43,-8.9,-7.67,-6,75.61,1.24,200.06,1.32,199.88
2008,12,21,1.71,64.12,0.03,-6.82,-13.06,-9.94,-8.15,75.9,1.85,124.75,2.27,121.94
2008,12,22,2.01,63.94,0.34,-5.36,-11.64,-8.5,-6.88,75.93,1.09,136.12,1.37,150.94
2008,12,23,2.81,94.25,6.53,-6.07,-7.37,-6.72,-6.19,75.85,1.44,199.75,1.88,199.38
2008,12,24,2.93,96.19,1.63,-6.03,-6.99,-6.51,-6.63,75.75,1.04,239.5,1.42,244.81
2008,12,25,3.48,97.19,1.26,-4.42,-5.01,-4.71,-5.31,75.54,1.57,209.81,2.32,214.38
2008,12,26,3.42,96.19,2.01,-4.26,-5.02,-4.63,-5.08,75.84,2.43,273.88,3.41,274.19
2008,12,27,3.05,84.38,0.28,-3.72,-6.46,-5.1,-6.52,75.8,1.51,165.12,1.88,166.62
2008,12,28,2.81,87.62,2.13,-5.48,-7.65,-6.56,-6.59,75.59,1.44,153,1.77,151.88
2008,12,29,2.5,86.88,0.89,-6.59,-8.84,-7.71,-8.33,75.67,1.12,126.5,1.32,123.69
2008,12,30,2.32,87.38,0.32,-7.33,-9.52,-8.43,-8.44,76.01,1.27,133.19,1.45,136.44
2008,12,31,1.95,62.62,0,-5.39,-11.62,-8.5,-7.7,76.04,1.55,167.62,1.97,166.75
2009,1,1,2.38,75.88,0.06,-5.6,-9.42,-7.51,-8.34,75.9,1.54,172.19,1.91,172.12
2009,1,2,2.81,80.69,0.53,-4.66,-7.76,-6.2,-6.36,75.28,2.58,121.12,3.45,119.88
2009,1,3,3.23,95,6.23,-5.11,-6.19,-5.65,-5.7,75.25,1.68,255.44,2.12,254.31
2009,1,4,1.59,83.19,1.42,-11.32,-13.95,-12.63,-15.85,75.66,1.27,131.5,1.44,129.88
2009,1,5,1.46,74.06,0,-11.02,-14.99,-13.01,-17.81,75.84,2.05,158.81,2.41,157.94
2009,1,6,1.34,60.44,0,-10.74,-16.81,-13.77,-15.55,75.5,3.66,124.94,4.57,124.25
2009,1,7,1.28,53.94,0,-8.96,-16.45,-12.7,-14.92,75.89,2.43,158.94,3.02,156.81
2009,1,8,1.34,51.12,0,-8.12,-16.26,-12.19,-14.31,76.08,2.52,113.69,3.03,113.62
2009,1,9,1.28,47.94,0,-7.5,-16.46,-11.98,-12.48,75.92,2.65,138.56,3.38,137.19
2009,1,10,1.65,55.81,0,-6.68,-13.99,-10.34,-9.99,75.92,2.32,161.75,2.91,160.06
2009,1,11,1.65,59,0,-7.18,-14.02,-10.6,-10.88,75.82,3.08,120.06,3.78,119.06
2009,1,12,1.59,55.69,0,-6.73,-14.1,-10.41,-10.2,76.02,1.95,151.12,2.37,165.62
2009,1,13,1.71,60.25,0.05,-6.87,-13.33,-10.1,-9.48,75.96,2.36,157.06,2.9,155.75
2009,1,14,1.95,81.31,0.43,-8.71,-11.81,-10.26,-10.6,76.29,1.48,146.31,1.65,142.06
2009,1,15,1.71,82,0.01,-9.98,-12.94,-11.46,-13.09,76.46,2.19,146.56,2.71,143.38
2009,1,16,1.71,57.19,0,-6.08,-13.16,-9.62,-10.49,76.15,2.16,127.56,2.53,142.12
2009,1,17,2.62,77,0.08,-4.59,-8.39,-6.49,-7.05,75.89,1.15,150.5,1.36,149.62
2009,1,18,2.69,87.81,0,-5.9,-8.06,-6.98,-8.47,75.9,1.39,184.19,1.62,182.38
2009,1,19,2.01,75.19,0,-7.16,-11.3,-9.23,-10.95,76.25,1.9,195.12,2.23,194.5
2009,1,20,1.4,49.06,0,-6.15,-15.64,-10.89,-10.26,76.09,3.1,138.25,3.84,135.62
2009,1,21,1.77,41.62,0,-1.97,-13.05,-7.51,-6.01,76.02,1.51,183.5,1.87,183.06
2009,1,22,2.01,55.44,0,-3.72,-11.42,-7.57,-7.49,76.1,2.19,163.75,2.59,164.44
2009,1,23,2.26,65.19,0,-4.27,-10.04,-7.16,-5.77,76.16,1.99,170.12,2.52,168.81
2009,1,24,2.5,69.12,0,-3.51,-8.7,-6.11,-6.02,76.1,1.9,157,2.25,154.56
2009,1,25,2.14,56.19,0,-2.82,-10.86,-6.84,-4.48,75.52,3.27,121.88,4.16,121.75
2009,1,26,2.38,57,0,-2.04,-9.8,-5.92,-3.98,75.55,1.55,200.75,1.84,201.12
2009,1,27,3.36,89.56,0,-3.55,-5.29,-4.42,-4.27,75.6,1.33,173.75,1.64,173.44
2009,1,28,2.75,78.56,0,-4.11,-7.83,-5.97,-4.88,75.57,1.94,129.06,2.55,128.38
2009,1,29,3.05,80.38,0.01,-3.21,-6.61,-4.92,-3.91,75.56,2.12,156.44,2.52,156.75
2009,1,30,3.23,88.94,0.64,-3.97,-5.85,-4.92,-4.93,75.7,1.79,200.12,2.06,197.75
2009,1,31,2.08,64.81,0.23,-4.42,-11.1,-7.76,-5.5,75.91,2.13,159.25,2.6,157.44
2009,2,1,2.81,74.06,0,-3.37,-7.74,-5.56,-4.46,75.66,1.56,115.38,1.91,117.44
2009,2,2,2.93,62.88,0.09,-0.7,-7.07,-3.88,-2.21,75.31,1.63,150.38,2.08,151.69
2009,2,3,3.05,86.88,3.34,-4.64,-6.85,-5.74,-4.84,75.31,2.84,188.94,3.23,186.44
2009,2,4,2.26,81.5,0.46,-6.81,-9.96,-8.38,-6.44,75.49,2.41,206.5,2.68,206.38
2009,2,5,1.89,85.25,0.25,-9.54,-11.99,-10.77,-8.49,75.88,1.85,264.94,1.87,264.94
2009,2,6,1.71,66.69,0,-7.76,-13.13,-10.45,-8.55,75.82,1.8,175.75,2.07,171.62
2009,2,7,1.34,43.5,0,-5.07,-15.94,-10.51,-7.74,75.85,2.69,148.44,3.26,146.56
2009,2,8,1.83,40.62,0,-1.02,-12.49,-6.75,-4.2,75.93,1.74,144.31,2.1,142.25
2009,2,9,2.26,51.31,0,-1.24,-10.23,-5.74,-3.68,75.62,2.13,192.31,2.61,177
2009,2,10,2.62,73,0.52,-4.03,-8.63,-6.33,-5.05,75.42,1.29,140.62,1.41,141.31
2009,2,11,2.81,83.38,0.26,-4.8,-7.69,-6.24,-5.02,75.22,1.37,165.38,1.63,164.38
2009,2,12,2.87,81.12,0.1,-4.18,-7.35,-5.76,-4.87,74.99,1.94,101.62,2.45,102.38
2009,2,13,3.6,86.56,0.27,-2.13,-4.55,-3.34,-2.22,75.2,1.68,195.25,1.91,196.94
2009,2,14,2.93,81.25,0.2,-3.89,-7.1,-5.5,-4.27,75.51,1.15,198.19,1.37,186.5
2009,2,15,2.81,81.75,0.02,-4.46,-7.52,-5.99,-4.1,75.69,1.59,174.94,1.87,172.62
2009,2,16,2.2,61.94,0.02,-3.64,-10.54,-7.09,-4.45,75.72,1.8,170.38,2.07,168.81
2009,2,17,2.32,67.88,0.13,-4.54,-9.73,-7.13,-4.79,75.95,1.74,192.62,1.99,181.88
2009,2,18,2.32,60.06,0,-2.8,-9.83,-6.31,-2.7,75.82,2.55,155.62,3.26,154.12
2009,2,19,2.44,60,0.04,-2.57,-9.27,-5.92,-2.95,75.33,4.16,114.94,4.91,114.62
2009,2,20,2.75,88.75,3.8,-5.81,-7.85,-6.84,-5.2,75.58,1.95,245.25,2.21,245.94
2009,2,21,2.44,81.44,0.12,-6.09,-9.29,-7.69,-5.62,75.76,1.6,215.38,1.77,218.38
2009,2,22,2.62,75.19,0.01,-4.37,-8.35,-6.35,-4.45,75.09,1.52,163.69,1.77,162.94
2009,2,23,3.48,88.31,1.14,-3.03,-5.1,-4.06,-2.93,74.75,1.35,195.94,1.63,195.81
2009,2,24,2.62,89.69,5.27,-6.39,-8.31,-7.35,-6.1,75.43,1.82,195.75,1.95,195.12
2009,2,25,2.32,80.12,0,-6.37,-9.74,-8.06,-6.38,75.68,1.8,168.38,2.03,166.25
2009,2,26,2.38,76.44,0,-5.63,-9.52,-7.58,-5.54,75.62,1.86,171.38,2.01,169.5
2009,2,27,2.5,85.88,0.07,-6.18,-8.7,-7.44,-6.49,75.91,2.39,253.06,2.75,252.94
2009,2,28,1.71,57.62,0,-5.55,-13.1,-9.32,-7.85,75.94,2.27,198.19,2.58,196.62
2009,3,1,2.26,62.88,0.13,-4.1,-10.6,-7.35,-5.55,75.53,2.06,184.31,2.64,185.75
2009,3,2,3.17,71.25,0.23,-0.81,-5.99,-3.39,-0.75,75.62,1.9,141.25,2.48,139
2009,3,3,3.66,68.31,0.63,1.12,-4.65,-1.77,0.79,74.87,3.38,154.62,4.15,157.19
2009,3,4,3.6,81.5,3.07,-1.45,-4.48,-2.96,-0.33,75.54,1.42,246.5,1.54,243.25
2009,3,5,3.17,73.31,0,-1.76,-6,-3.88,-1.99,75.55,1.7,171.5,2.04,169.5
2009,3,6,2.93,68,0.07,-1.61,-7.1,-4.35,-1.31,75.58,1.76,253.88,1.92,252.19
2009,3,7,2.93,78.12,0.46,-3.39,-7.13,-5.26,-1.99,75.64,2.1,233.25,2.1,229.19
2009,3,8,2.5,77.56,0.07,-4.91,-8.8,-6.85,-3.66,75.61,1.88,190.44,1.98,189.62
2009,3,9,1.77,66.75,0.74,-7.1,-12.96,-10.03,-5.68,75.89,4.25,279.06,4.91,278.06
2009,3,10,1.28,42.25,0,-4.76,-16.13,-10.45,-5.85,76.32,2.58,234.94,3.09,232.94
2009,3,11,1.83,34.62,0,1.48,-12.68,-5.6,-1.09,76.19,2.45,175.62,2.95,173.69
2009,3,12,2.81,43.69,0,4.38,-7.55,-1.59,3.15,76.22,2.3,227.5,2.65,226.12
2009,3,13,3.72,63.44,0,2.73,-3.99,-0.63,3.03,76.36,2.31,210.06,2.62,194.75
2009,3,14,3.36,55.25,0,3.55,-5.19,-0.82,3.33,76.21,2.68,187.94,3.05,186.81
2009,3,15,2.87,40.62,0,6.07,-7.52,-0.73,4.94,75.68,2.88,195,3.37,196.25
2009,3,16,4.39,64.62,0.02,4.44,-2.25,1.1,3.37,75.58,2.3,197,2.67,196.75
2009,3,17,4.82,81.25,0.79,2.73,-0.7,1.01,3.21,75.58,2.78,196.06,3.36,195.06
2009,3,18,4.46,80.94,4.89,1.32,-1.87,-0.27,1.44,75.44,1.49,210.44,1.78,196.12
2009,3,19,2.75,84.38,5.13,-5.23,-7.81,-6.52,-4.09,75.89,2.54,197.81,2.68,208.44
2009,3,20,2.69,63.31,0,-1.72,-8.1,-4.91,-1.38,75.72,2.27,192.25,2.62,174
2009,3,21,3.23,63.31,0,0.87,-5.8,-2.46,0.83,75.6,1.95,177.12,2.33,175.44
2009,3,22,3.6,64.12,0,1.75,-4.47,-1.36,1.13,75.53,1.7,169,2.16,164.19
2009,3,23,4.39,70.94,0.15,3.17,-2.1,0.54,2.16,75.48,2.16,140.25,2.53,140.56
2009,3,24,4.58,77.38,1.71,2.57,-1.41,0.58,2.92,75.75,1.77,163.94,2.09,150.19
2009,3,25,4.27,70.06,0,2.83,-2.38,0.23,3.32,75.76,1.94,164.69,2.39,161.94
2009,3,26,3.11,48.38,0,5.12,-6.48,-0.68,5.62,75.63,2.7,231.69,3.16,229.56
2009,3,27,4.27,76.81,0.78,1.83,-2.39,-0.27,3.15,75.66,1.19,198.5,1.17,175.62
2009,3,28,3.42,57.75,0.02,2.9,-5.02,-1.06,3.9,75.72,1.98,215.75,2.16,212.69
2009,3,29,3.72,67.38,0.29,1.79,-4.02,-1.11,2.33,75.84,1.85,213.56,2.02,214.38
2009,3,30,3.48,64.25,0,1.9,-4.82,-1.45,2.52,76.11,1.84,193.94,1.99,192.94
2009,3,31,3.11,53.56,0,2.88,-6.33,-1.72,3.98,75.88,2.62,198,2.94,195.44
2009,4,1,3.54,49.06,0.01,5.65,-4.85,0.4,6.12,75.32,2.27,186.69,2.67,184.94
2009,4,2,4.94,83.19,0.53,2.56,-0.29,1.13,3.93,75.49,1.66,250.88,1.85,250
2009,4,3,4.21,76.5,1.58,1.87,-2.54,-0.33,3.75,75.8,2.12,241.69,2.2,245.44
2009,4,4,3.78,61.75,0.3,4.06,-3.83,0.12,5.78,76.12,1.77,189.44,1.99,200.75
2009,4,5,3.85,51.5,0.03,6.84,-3.72,1.56,7.69,75.51,2.53,150.31,3.08,137.62
2009,4,6,4.39,73.44,5.37,2.65,-1.98,0.33,3.62,75.38,2.09,208.94,2.14,195.12
2009,4,7,3.72,87.5,10.38,-1.97,-4.01,-2.99,-1.26,75.71,1.96,245.81,2.14,242.81
2009,4,8,3.48,72.06,0.07,-0.04,-4.9,-2.47,-0.06,75.43,1.91,211.19,2.04,211.81
2009,4,9,3.66,61.75,0.36,2.97,-4.35,-0.69,3.65,75.58,1.84,197.75,2.06,195
2009,4,10,3.54,46.44,0,6.66,-4.78,0.94,6.56,75.68,1.91,200.94,2.23,200.12
2009,4,11,5.13,79.44,0.92,3.62,0.09,1.86,4.51,75.93,1.85,169.56,1.99,168.44
2009,4,12,5.19,73.38,0.15,5.4,0.4,2.9,6.37,75.85,1.42,227.88,1.6,212.5
2009,4,13,5.07,76.75,3.2,4.23,0.12,2.17,5.69,75.92,2.08,213.88,2.27,211.25
2009,4,14,4.88,68.69,0.23,5.83,-0.54,2.65,6.19,75.21,1.88,179.31,2.28,181.38
2009,4,15,4.7,77.12,8,2.86,-1.24,0.81,4.19,75.24,3.12,236.44,3.29,234.75
2009,4,16,3.05,66.06,2.62,-0.06,-6.45,-3.26,1.58,75.7,2.1,206.44,2.37,186.12
2009,4,17,3.85,59.25,0.08,3.77,-3.83,-0.02,4.25,75.65,2.36,203.81,2.74,201.62
2009,4,18,4.58,59.62,0,6.58,-1.38,2.59,7.02,75.89,2.73,197.44,3.21,195.12
2009,4,19,5.07,62.94,0,7.8,-0.05,3.88,8.72,76.03,3.09,206.38,3.52,204.19
2009,4,20,5.43,74.88,0.12,5.53,0.83,3.18,6.58,75.53,2.12,188.38,2.37,190.19
2009,4,21,4.39,79,8.91,1.77,-1.88,-0.06,3.05,75.54,2.7,218.88,2.94,217.62
2009,4,22,3.85,72.06,1.33,1.24,-3.61,-1.18,1.96,75.79,1.42,226.62,1.54,227.75
2009,4,23,3.11,50.75,0.01,4.05,-6.08,-1.02,4.05,76.1,2.36,219.06,2.55,216.38
2009,4,24,2.93,42.94,0,6.07,-6.91,-0.42,6.57,76.21,2.62,180.81,3.26,178.5
2009,4,25,3.78,50.69,0.04,7.64,-4.02,1.81,8.87,75.84,4.27,202.88,5.42,200.75
2009,4,26,4.64,79.44,0.86,2.39,-1.11,0.64,3.9,76.02,1.8,208.69,2.16,205.44
2009,4,27,4.82,79.62,1.07,2.73,-0.7,1.01,3.62,75.88,1.88,205.12,2.1,218.5
2009,4,28,3.42,87.69,10.12,-3.18,-5.24,-4.2,-2.7,76.3,2.09,205.31,2.45,203.12
2009,4,29,2.44,55.31,0,0.08,-9.1,-4.52,-0.45,76.52,2.44,182.19,2.79,192.12
2009,4,30,3.05,42.31,0,5.98,-6.72,-0.37,5.98,76.14,2.87,176.19,3.68,173.81
2009,5,1,4.15,45.19,0,8.71,-3.34,2.69,8.9,75.98,3.42,162.88,4.58,162.75
2009,5,2,5.37,68.62,0,6.21,0.68,3.44,6.05,76.01,1.91,123.88,2.56,128
2009,5,3,5.92,64.31,0.02,9.3,1.75,5.52,9.84,75.64,3.09,243.44,3.47,241.81
2009,5,4,6.41,88.5,12.58,5.03,3.12,4.08,5.93,75.66,1.97,278.81,2.21,277.5
2009,5,5,5.25,86.38,9.76,2.67,0.51,1.59,3.13,75.86,1.68,228.56,1.95,226.88
2009,5,6,5.07,81.56,9.04,3.2,0.13,1.66,3.56,75.97,2.3,215.69,2.77,213.38
2009,5,7,5.37,78.62,0.02,4.55,0.83,2.69,4.86,75.9,2.49,223.88,3.03,222.62
2009,5,8,5.37,78.69,0.08,4.39,0.76,2.58,4.5,75.72,2.19,209.38,2.66,208.94
2009,5,9,5.19,85.88,15.43,2.5,0.26,1.38,2.64,75.74,2.27,207.94,2.74,206.12
2009,5,10,5.13,82.56,1.2,3.18,0.3,1.73,3.36,75.91,1.67,215.5,1.85,214.25
2009,5,11,5.43,74.81,1.14,5.48,1.05,3.26,5.87,76.17,1.66,226.12,1.74,224.31
2009,5,12,5.19,64.12,0.44,7.17,0.39,3.78,7.26,76.24,2.02,233.12,2.23,233.44
2009,5,13,4.88,55.06,0,8.41,-0.49,3.96,7.89,76.13,2.04,234.44,2.25,234.62
2009,5,14,5.74,69.94,4.48,6.96,1.58,4.26,6.99,75.98,2.84,231.88,3.42,231.75
2009,5,15,6.04,82.19,1.56,5.46,2.47,3.96,5.87,76.17,2.55,219.94,2.95,218.62
2009,5,16,5.55,71.69,0.64,6.53,1.31,3.92,7.01,76.43,2.7,216.62,3.08,213.62
2009,5,17,4.21,48.25,0,9.83,-2.42,3.7,9.68,76.31,2.45,191.12,2.89,188.19
2009,5,18,5.8,59.62,0.14,10.26,1.51,5.88,10.58,76.04,3.05,193.69,3.49,207
2009,5,19,6.77,83.62,1.91,6.85,4.1,5.48,7.83,75.96,1.84,146.31,2.23,147.31
2009,5,20,7.26,80.94,0.3,8.37,5.05,6.71,9.3,75.95,2.46,223.31,2.8,220.88
2009,5,21,6.71,81,0.88,7.48,4.08,5.78,8.8,76.2,2.49,202.5,2.68,199.94
2009,5,22,5.98,73.75,0.02,7.28,2.43,4.86,8.86,76.34,2.35,218,2.66,215.75
2009,5,23,5.8,63.75,0.01,9.13,1.82,5.48,9.94,76.02,2.53,220.94,2.79,219.38
2009,5,24,6.1,83.19,0.83,5.4,2.6,4.01,6.5,75.81,2.5,212.62,2.86,212.62
2009,5,25,4.76,62,0.69,6.65,-0.97,2.84,6.7,75.93,2.91,244,3.33,245.62
2009,5,26,3.54,37.69,0,10.19,-4.75,2.72,9.44,75.83,2.45,217.44,2.77,216.38
2009,5,27,4.09,39.75,0,11.26,-3.31,3.98,10.74,76.11,2.73,210.88,3.23,197.38
2009,5,28,5.19,44.88,0,12.75,0.4,6.58,12.31,76.37,2.19,244.38,2.34,246.44
2009,5,29,5.43,45.56,0,13.38,0.95,7.16,12.96,76.43,2.55,230,2.73,220.94
2009,5,30,5.55,49.56,0,12.84,1.3,7.07,13.31,76.07,2.86,236.19,3.37,234.88
2009,5,31,6.84,66.5,0.05,10.98,4.26,7.62,12.73,75.87,3.45,228.19,4.12,228.44
2009,6,1,7.08,78.69,4.93,8.33,4.62,6.48,9.41,75.6,2.69,227.94,3.09,225.06
2009,6,2,6.35,80.94,5.79,6.54,3.19,4.86,8.22,75.89,2.89,248.06,3.16,246.12
2009,6,3,4.88,64,2.19,6.8,-0.47,3.17,8.13,76.29,2.18,210.06,2.35,207.69
2009,6,4,4.46,51.06,0,8.92,-1.92,3.5,9.19,75.88,2.41,212,2.73,210.88
2009,6,5,5.62,58.81,0.01,9.86,1.32,5.59,10.29,75.53,2.5,126.06,3.44,104.31
2009,6,6,6.23,67.69,1.58,9.11,2.61,5.86,10.09,75.46,2.81,225.44,2.96,225.56
2009,6,7,6.16,73.88,2.06,7.57,2.68,5.12,8.81,75.75,2.23,245.75,2.49,242.69
2009,6,8,6.59,67.56,0.03,9.99,3.67,6.83,10.61,75.94,1.88,244.5,2.12,244.88
2009,6,9,6.53,60.81,0,11.56,3.66,7.61,12.29,76.2,2,243.94,2.15,245.62
2009,6,10,7.02,72.81,7.16,9.65,4.66,7.15,10.24,76.16,1.65,176.88,2.27,166.25
2009,6,11,6.9,76.31,3.64,8.57,4.37,6.47,8.62,76.12,1.79,199.12,2.17,198.5
2009,6,12,6.04,59.56,0,10.92,2.46,6.69,11.26,76.02,2.55,222.81,2.96,222.88
2009,6,13,6.29,66.81,0.21,9.36,3.12,6.24,9.14,76.08,2.4,208.56,2.8,208.62
